COMPETENCIA;CODIGO_OPERADORA;RAZAO_SOCIAL;SITUACAO_OPERADORA;VALOR_PAGO_ACUMULADO;VALOR_PARCELADO_ACUMULADO;VALOR_COBRADO_ACUMULADO;INDICE_ADIMPLENCIA
"2020/02";"402524";"Saud Vida Serviços De Planos De Saude  Ltda.";"Inativa";0,00;0,00;14375,99;"0.00%"
"2020/02";"338371";"Saude Prevent Assistencia Médica S/C Ltda";"Inativa";0,00;0,00;383032,92;"0.00%"
"2020/02";"30408";"Saude Sao José - Sc Ltda";"Inativa";0,00;0,00;37648,08;"0.00%"
"2020/02";"359068";"Saude Total Ltda";"Inativa";0,00;0,00;80456,90;"0.00%"
"2020/02";"335444";"Saúde Abc Convênios Médico-Hospitalares Ltda";"Inativa";0,00;0,00;153861,82;"0.00%"
"2020/02";"412805";"Saúde Abc Serviços Médico-Hospitalares Ltda";"Inativa";134,05;0,00;4883233,20;"0.00%"
"2020/02";"357481";"Saúde Assistência Médica Do Abc S/C Ltda";"Inativa";0,00;0,00;96881,38;"0.00%"
"2020/02";"413984";"Saúde Da Família Assistência Médica Hospitalar Ltda - Me";"Inativa";5999,89;0,00;5999,89;"100.00%"
"2020/02";"404527";"Saúde Grande Rio Ltda.";"Inativa";0,00;0,00;24425,26;"0.00%"
"2020/02";"303020";"Saúde Joinville Administradora De Serviços De Saúde Ltda";"Inativa";653,67;0,00;14620,98;"4.47%"
"2020/02";"360465";"Sb Saúde Ltda Sociedade Simples";"Inativa";26686,47;35032,33;411615,25;"14.99%"
"2020/02";"310344";"Sbh Santa Casa De Misericordia De Ribeirao Preto";"Inativa";147939,82;2598131,92;2746071,74;"100.00%"
"2020/02";"338362";"Seisa Serviços Integrados De Saúde Ltda.";"Inativa";16218837,78;0,00;26721764,93;"60.70%"
"2020/02";"313041";"Semeg - Serviços Médicos Guanabara Ltda";"Inativa";0,00;0,00;298512,11;"0.00%"
"2020/02";"414280";"Semeg Saúde Ltda";"Inativa";182675,13;1481525,91;6647877,56;"25.03%"
"2020/02";"342882";"Semerges Serviços Médicos E Administração Ltda";"Inativa";0,00;0,00;21258,36;"0.00%"
"2020/02";"303691";"Semev Serviço Médico De Vitoria Da Conquista S/C Ltda.";"Inativa";0,00;0,00;42697,52;"0.00%"
"2020/02";"315761";"Semic - Serviços Médicos À Indústria E Comércio Ltda.";"Inativa";2562542,52;0,00;2601784,49;"98.49%"
"2020/02";"354805";"Semic Serviços Médicos A Indústria E Comércio Do Es Ltda";"Inativa";0,00;0,00;96778,87;"0.00%"
"2020/02";"416967";"Sepaco Autogestão";"Inativa";3325695,06;0,00;3916276,61;"84.92%"
"2020/02";"361712";"Serclin - Serviços Clínicos De São Leopoldo Ltda.";"Inativa";0,00;142370,54;377315,94;"37.73%"
"2020/02";"374920";"Sermed Saude Viradouro S/C Ltda";"Inativa";0,00;0,00;675,08;"0.00%"
"2020/02";"401153";"Sermed Serviços Médicos Uberlândia Ltda";"Inativa";0,00;0,00;36374,79;"0.00%"
"2020/02";"406759";"Serra Do Mar  Plano De Saude Ltda";"Inativa";0,00;0,00;21045,55;"0.00%"
"2020/02";"402605";"Serv. De Assist. Méd. Hosp. Da Amazônia Ltda";"Inativa";0,00;0,00;53707,00;"0.00%"
"2020/02";"368636";"Serv. Social Da Ind. Papel, Papelao E Cortiça Est. De S. Paulo";"Inativa";0,00;0,00;1829,74;"0.00%"
"2020/02";"333735";"Servimed - Serviço De Assistência Médica Ltda - Em Liquidação Extrajudicial";"Inativa";0,00;0,00;852244,41;"0.00%"
"2020/02";"341134";"Servital Assistencia Médica S/C Ltda";"Inativa";1717,64;0,00;313563,27;"0.55%"
"2020/02";"405370";"Serviço Médico Ambulatorial Luso Brasileira Ltda.";"Inativa";0,00;0,00;504,95;"0.00%"
"2020/02";"307351";"Serviços  Médicos  Pacheco  Ltda";"Inativa";391,85;0,00;12793,44;"3.06%"
"2020/02";"402826";"Serviços Assistenciais Médicos Calila";"Inativa";8325,44;20118,57;245728,82;"11.58%"
"2020/02";"326356";"Servmed Saúde Ltda";"Inativa";618598,43;89382,23;2120099,98;"33.39%"
"2020/02";"415359";"Sesi-Rj Firjan Cirj Saúde";"Inativa";32753,50;0,00;32753,50;"100.00%"
"2020/02";"354694";"Siam - Serviços À Indústria De Assistência Médica S/C Ltda.";"Inativa";830,04;0,00;830,04;"100.00%"
"2020/02";"400785";"Sinamed Serviços Medicos E Hospitalares Ltda";"Inativa";50346,16;21312,12;203241,56;"35.26%"
"2020/02";"382833";"Sindicato Dos Assalariados Ativos, Aposentados E Pensionistas Nas Empresas Geradoras, Ou Transmissoras, Ou Distribuidoras, Ou Afins De Energ";"Inativa";488767,80;0,00;1729047,12;"28.27%"
"2020/02";"330655";"Sindicato Dos Auditores Fiscais Do Tesouro Estadual Do Rio Grande Do Norte - Sindifern";"Inativa";2030,22;0,00;2030,22;"100.00%"
"2020/02";"407186";"Sindicato Dos Contabilistas No Estado De Goias";"Inativa";7434,96;0,00;18273,89;"40.69%"
"2020/02";"411639";"Sindicato Dos Jornalistas Profissionais No Estado De São Paulo";"Inativa";0,00;4335,65;14368,17;"30.18%"
"2020/02";"403814";"Sindicato Rural De Alegrete";"Inativa";20795,55;0,00;35073,20;"59.29%"
"2020/02";"311677";"Sistema De Saude Proclin Ltda";"Inativa";0,00;0,00;570929,75;"0.00%"
"2020/02";"343226";"Sistema De Saúde Vila Matilde S/C Ltda";"Inativa";0,00;0,00;28597,97;"0.00%"
"2020/02";"340332";"Sistema Ipiranga De Assistência Médica Ltda.";"Inativa";1001306,01;0,00;1117903,59;"89.57%"
"2020/02";"355348";"Sl Saude S.A";"Inativa";0,00;0,00;792689,86;"0.00%"
"2020/02";"351644";"Smh - Sociedade Médico Hospitalar Ltda";"Inativa";169792,79;15806,90;202329,11;"91.73%"
"2020/02";"332119";"Smil - Serviços Médicos Infantil Ltda";"Inativa";1005,05;0,00;24281,31;"4.14%"
"2020/02";"335118";"Sobam Sociedade Benef.De Assist.Med.Odontologica";"Inativa";1608,64;0,00;1608,64;"100.00%"
"2020/02";"411621";"Sobral Invicta S/A";"Inativa";1027,29;0,00;2070,73;"49.61%"
"2020/02";"359734";"Soc Coop Trabalho Medico Ltda - Unimed Jacuí";"Inativa";1028,54;0,00;2249,58;"45.72%"
"2020/02";"310271";"Soc Santamarense Benef Guaruja - Hosp Sto Amaro";"Inativa";0,00;0,00;30012,36;"0.00%"
"2020/02";"393029";"Soc.Benefic.Hosp. Santa Casa De Misericordia De Serrana";"Inativa";0,00;1142,95;1142,95;"100.00%"
"2020/02";"309834";"Sociedade Beneficene São Camilo";"Inativa";1393,90;0,00;18334,85;"7.60%"
"2020/02";"409022";"Sociedade Beneficente De Cravinhos Santa Casa";"Inativa";29758,54;0,00;38343,84;"77.61%"
"2020/02";"412139";"Sociedade Beneficente De Parobé";"Inativa";3509,77;0,00;25619,83;"13.70%"
"2020/02";"301396";"Sociedade Beneficente Do Hospital N. S. Auxiliadora";"Inativa";61966,08;90699,71;222584,54;"68.59%"
"2020/02";"404195";"Sociedade Beneficente Hospitalar São Caetano";"Inativa";1152,37;0,00;1152,37;"100.00%"
"2020/02";"412511";"Sociedade Beneficente Sapiranguense";"Inativa";134,05;0,00;134,05;"100.00%"
"2020/02";"343811";"Sociedade Beneficente União Operária De Araraquara";"Inativa";211748,50;38005,32;281992,60;"88.57%"
"2020/02";"357103";"Sociedade Beneficência E Caridade De Lajeado";"Inativa";5788,22;0,00;5788,22;"100.00%"
"2020/02";"352144";"Sociedade Civil De Beneficencia Caeteense";"Inativa";4418,95;0,00;11829,80;"37.35%"
"2020/02";"356107";"Sociedade Cooperativa Cruzeiro - Operadora De Planos De Saude Sociedade Cooperativa - Em Liquidação Extrajudicial";"Inativa";135514,15;0,00;769828,79;"17.60%"
"2020/02";"375764";"Sociedade Educadora E Beneficente Do Sul";"Inativa";58273,36;0,00;219438,56;"26.56%"
"2020/02";"331970";"Sociedade Educação E Caridade-Hospital Dom João Becker";"Inativa";29787,56;0,00;96030,45;"31.02%"
"2020/02";"306207";"Sociedade Espanhola De Beneficencia";"Inativa";30628,58;5708,00;90088,54;"40.33%"
"2020/02";"335509";"Sociedade Hospital De Caridade Santa Rosa";"Inativa";0,00;0,00;103053,88;"0.00%"
"2020/02";"408158";"Sociedade Hospitalar Nossa Senhora Da Guia Ltda";"Inativa";11701,11;0,00;11701,11;"100.00%"
"2020/02";"351679";"Sociedade Italiana De Beneficência E Mutuo Socorro";"Inativa";464,49;0,00;177975,50;"0.26%"
"2020/02";"409839";"Sociedade Literária E Caritativa Santo Agostinho";"Inativa";399503,11;0,00;501282,91;"79.70%"
"2020/02";"330337";"Sociedade Operária Humanitária";"Inativa";28996,17;139395,47;749967,69;"22.45%"
"2020/02";"402796";"Sociedade Portuguesa De Beneficencia";"Inativa";20497,69;0,00;2934210,86;"0.70%"
"2020/02";"352489";"Solvay Indupa Do Brasil S/A";"Inativa";57944,45;0,00;57944,45;"100.00%"
"2020/02";"402222";"Somac - Servico Odonto-Medico Hospitalar E De Análises Clínicas";"Inativa";725,17;0,00;1261,05;"57.51%"
"2020/02";"304476";"Somed Coop. De Assist.Med., Odontol. E Adm. De Planos De Saúde";"Inativa";12290,24;151927,06;182820,52;"89.82%"
"2020/02";"403237";"Somepi - Sociedade Médica De Pirapora Ltda.";"Inativa";185680,86;61533,18;302923,03;"81.61%"
"2020/02";"354350";"Sta Casa Mis N Sra Fátima E Benef Portuguesa De Araraquara";"Inativa";10346,10;0,00;1001184,40;"1.03%"
"2020/02";"000043";"Sul América Seguro Saúde S/A";"Inativa";32861868,05;0,00;34304546,19;"95.79%"
"2020/02";"400289";"Sul América Serviços Médicos S.A.";"Inativa";1137512,79;0,00;2014358,80;"56.47%"
"2020/02";"005622";"Sulasaúde Participações S.A.";"Inativa";5212701,26;0,00;5552817,77;"93.87%"
"2020/02";"338206";"Sulclinica Ltda";"Inativa";595,35;0,00;13662,35;"4.36%"
"2020/02";"403407";"Suzano Papel E Celulose S.A.";"Inativa";10771,27;0,00;10771,27;"100.00%"
"2020/02";"328901";"São Camilo Assistência Médica S/A";"Inativa";0,00;0,00;79032,65;"0.00%"
"2020/02";"404985";"São Francisco Administração E Assistencia A Saúde";"Inativa";0,00;0,00;16284,42;"0.00%"
"2020/02";"310166";"São Lucas Med-Vida Assistência Médico-Hospitalar Ltda - Em Liquidação Extrajudicial";"Inativa";677,60;0,00;284935,13;"0.24%"
"2020/02";"404845";"São Lucas Saúde Sumaré S/C Ltda.";"Inativa";614,80;0,00;4976,42;"12.35%"
"2020/02";"330141";"Tavares Bastos Serviços De Saúde Ltda";"Inativa";0,00;0,00;94811,29;"0.00%"
"2020/02";"415022";"Tecumseh Do Brasil Ltda.";"Inativa";40019,02;0,00;40019,02;"100.00%"
"2020/02";"410578";"Telebrasilia Celular S/A";"Inativa";413,65;0,00;413,65;"100.00%"
"2020/02";"359840";"Telecomunicaçoes Brasileiras S/A - Telebras";"Inativa";6415,34;0,00;6415,34;"100.00%"
"2020/02";"356646";"Telecomunicaçoes Da Bahia S/A";"Inativa";0,00;0,00;43208,03;"0.00%"
"2020/02";"308153";"Telecomunicaçoes De Minas Gerais S.A Telemig";"Inativa";91136,17;0,00;91136,17;"100.00%"
"2020/02";"306720";"Telecomunicaçoes De Pernambuco S/A - Telpe";"Inativa";610,30;0,00;19074,90;"3.20%"
"2020/02";"338010";"Telecomunicaçoes De Sergipe S/A";"Inativa";3100,38;0,00;12901,90;"24.03%"
"2020/02";"320773";"Telecomunicaçoes Do Espirito Santo S/A / Telest";"Inativa";0,00;0,00;13564,27;"0.00%"
"2020/02";"354546";"Telecomunicaçoes Do Piaui S/A - Telepisa";"Inativa";3055,69;0,00;6860,85;"44.54%"
"2020/02";"326691";"Telecomunicaçoes Do Rio De Janeiro S/A - Telerj";"Inativa";3603,74;0,00;51414,81;"7.01%"
"2020/02";"407275";"Telecomunicações De Alagoas S/A Telasa";"Inativa";0,00;0,00;1617,38;"0.00%"
"2020/02";"000361";"Tempo Saúde Participações S.A.";"Inativa";2039343,49;0,00;2341688,88;"87.09%"
"2020/02";"320170";"Tenshi Assistencia Médica S/C Ltda.";"Inativa";0,00;0,00;74386,50;"0.00%"
"2020/02";"349844";"Tmd Friction Do Brasil S/A";"Inativa";24757,21;0,00;24757,21;"100.00%"
"2020/02";"407542";"Toledo & Lins Ltda";"Inativa";0,00;0,00;97085,52;"0.00%"
"2020/02";"325619";"Tractebel Energia S.A.";"Inativa";5117,30;0,00;5117,30;"100.00%"
"2020/02";"325392";"Trw Automotive South America S/A";"Inativa";4655,52;0,00;4655,52;"100.00%"
"2020/02";"308463";"Uniao Dos Médicos Do Nordeste Do Para - Cooperativa De Trabalho";"Inativa";0,00;0,00;5504,10;"0.00%"
"2020/02";"005983";"Unibanco Seguros S/A";"Inativa";8703,83;0,00;60899,84;"14.29%"
"2020/02";"380563";"Uniclinicas De Anapolis Ltda..";"Inativa";67382,58;0,00;67382,58;"100.00%"
"2020/02";"347744";"Uniclinicas Plano De Saúde Ltda";"Inativa";396993,95;0,00;768192,74;"51.68%"
"2020/02";"348864";"Unihosp - Assistência Médico-Hospitalar Ltda. - Em Liquidação Extrajudicial";"Inativa";10291,60;0,00;255702,76;"4.02%"
"2020/02";"387797";"Unilever Brasil Ltda.";"Inativa";22468,94;0,00;40854,27;"55.00%"
"2020/02";"413402";"Unilife Saúde Ltda. - Em Liquidação Extrajudicial";"Inativa";0,00;0,00;798321,99;"0.00%"
"2020/02";"355453";"Unimed Aboliçao - Cooperativa De Trabalho Médico Ltda";"Inativa";2914,51;38789,91;41704,42;"100.00%"
"2020/02";"312649";"Unimed Agreste Meridional - Cooperativa De Trabalho Medico Ltda";"Inativa";26496,77;974385,78;1240156,54;"80.71%"
"2020/02";"354333";"Unimed Alagoinhas Coop.De Trabalhos Medicos";"Inativa";0,00;0,00;72982,80;"0.00%"
"2020/02";"349739";"Unimed Alegrete/Rs - Sociedade Cooperativa De Assistência À Saúde Ltda.";"Inativa";39608,22;0,00;39608,22;"100.00%"
"2020/02";"322547";"Unimed Angra Dos Reis Cooperativa De Trabalho Medico";"Inativa";362151,33;1408628,99;2647202,01;"66.89%"
"2020/02";"361518";"Unimed Betim Cooperativa De Trabalho Medico";"Inativa";41191,16;500928,98;3619881,95;"14.98%"
"2020/02";"325015";"Unimed Campos Do Jordao Coop.Trabalho Médico";"Inativa";184668,84;0,00;184668,84;"100.00%"
"2020/02";"310964";"Unimed Centro Sul - Sociedade Coop. De Trab. Médico Ltda";"Inativa";19150,82;0,00;61636,53;"31.07%"
"2020/02";"348899";"Unimed Centro Sul Do Ceará - Cooperativa De Trabalho Médico Ltda";"Inativa";152815,09;421354,87;574169,96;"100.00%"
"2020/02";"355356";"Unimed Centro- Rs - Soc Coop De Serviços Médicos Ltda";"Inativa";8737,92;0,00;186467,74;"4.69%"
"2020/02";"322261";"Unimed De Feira De Santana Cooperativa De Trabalho Médico";"Inativa";138366,85;6053882,61;6707148,93;"92.32%"
"2020/02";"351032";"Unimed De Jales Cooperativa De Trabalho Médico";"Inativa";123036,97;7425,32;130462,29;"100.00%"
"2020/02";"321036";"Unimed De Jequié Cooperativa De Trabalho Médico - Em Liquidação Extrajudicial";"Inativa";12190,95;528506,10;1389945,27;"38.90%"
"2020/02";"312509";"Unimed De Paulo Afonso Cooperativa De Trabalho Médico - Em Liquidação Extrajudicial";"Inativa";52029,08;120206,17;202314,99;"85.13%"
"2020/02";"316326";"Unimed De Pirapora Cooperativa De Trabalho Médico";"Inativa";13085,39;0,00;43440,31;"30.12%"
"2020/02";"409995";"Unimed De Pitangueiras Cooperativa De Trabalho Médico";"Inativa";24095,39;120947,72;397306,24;"36.51%"
"2020/02";"332127";"Unimed De Porangatu Cooperativa De Trabalho Medico";"Inativa";7063,93;0,00;13888,94;"50.86%"
"2020/02";"344150";"Unimed De Sertaozinho -  Cooperativa De Trabalho Médico";"Inativa";84407,01;262260,54;465981,44;"74.40%"
"2020/02";"345270";"Unimed Do Abc - Cooperativa De Trabalho Médico";"Inativa";75800,98;1542921,84;8649241,11;"18.72%"
"2020/02";"356191";"Unimed Do Alto Oeste Potiguar - Cooperativa De Trabalhos Médicos";"Inativa";247862,02;64696,36;312558,38;"100.00%"
"2020/02";"306665";"Unimed Do Guarujá Cooperativa De Trabalho Médico";"Inativa";446476,07;1907211,65;2353687,72;"100.00%"
"2020/02";"323900";"Unimed Do Norte Goiano Coop De Trab Medico";"Inativa";1645,23;0,00;8455,84;"19.46%"
"2020/02";"337056";"Unimed Do Oeste Goiano Cooperativa De Trabalho Medico";"Inativa";25726,05;0,00;25726,05;"100.00%"
"2020/02";"358479";"Unimed Do Vale São Patrício Cooperativa De Trabalho Médico";"Inativa";62459,49;0,00;62459,49;"100.00%"
"2020/02";"321877";"Unimed Goianésia Cooperativa De Trabalho Médico Ltda.";"Inativa";2823,95;0,00;5422,92;"52.07%"
"2020/02";"347230";"Unimed Ilheus Cooperativa De Trabalho Medico";"Inativa";117425,22;1076996,67;1500726,47;"79.59%"
"2020/02";"310018";"Unimed Intrafederativa Fed Reg. Das Unimed S Da Zona Da Mata Mineira";"Inativa";2647,43;0,00;49813,82;"5.31%"
"2020/02";"316172";"Unimed Itaqui Rs - Cooperativa De Assistência À Saúde Ltda.";"Inativa";7261,68;0,00;337445,63;"2.15%"
"2020/02";"366811";"Unimed Macapa Cooperativa De Trabalho Médico - Em Liquidação Extrajudicial";"Inativa";186235,94;0,00;2248630,20;"8.28%"
"2020/02";"343315";"Unimed Monte Carmelo Cooperativa De Trabalho Medico Ltda.";"Inativa";17885,22;529158,95;900986,85;"60.72%"
"2020/02";"389421";"Unimed Mossoró - Cooperativa De Trabalhos Medicos";"Inativa";34563,37;1881841,01;1916404,38;"100.00%"
"2020/02";"339938";"Unimed Nordeste Do Ceará - Cooperativa De Trabalho Médico Ltda.";"Inativa";139410,34;38999,63;178409,97;"100.00%"
"2020/02";"396028";"Unimed Nordeste Goiano Cooperativa De Trabalho Médico";"Inativa";23556,71;11615,50;54006,95;"65.13%"
"2020/02";"397865";"Unimed Parque Cimenteiro Cooperativa De Tabalho Medico Ltda";"Inativa";0,00;0,00;159338,20;"0.00%"
"2020/02";"301337";"Unimed Paulistana Sociedade Cooperativa De Trabalho Médico  - Em Liquidação Extrajudicial";"Inativa";431883,67;514030,49;51760896,38;"1.83%"
"2020/02";"303585";"Unimed Pedro Leopoldo Cooperativa De Trabalho Médico Ltda";"Inativa";0,00;36692,63;489841,45;"7.49%"
"2020/02";"337269";"Unimed Penedo Cooperativa De Trabalho Médico";"Inativa";8419,17;0,00;10928,10;"77.04%"
"2020/02";"325759";"Unimed Pernambucana - Federação Das Cooperativas Médicas Pernambucanas";"Inativa";89345,41;0,00;90372,70;"98.86%"
"2020/02";"379778";"Unimed Pernambuco Central - Cooperativa De Trabalho Médico";"Inativa";264281,85;402242,85;698360,90;"95.44%"
"2020/02";"300896";"Unimed Piaui - Federaçao Das Cooperativas De Trabalho Médico";"Inativa";0,00;56806,04;56806,04;"100.00%"
"2020/02";"416576";"Unimed Piaui Federação Das Cooperativas De Trabalho Medico Do Estado Do Piaui";"Inativa";140844,63;143036,70;616225,33;"46.07%"
"2020/02";"385751";"Unimed Piraqueaçu Cooperativa De Trabalho Médico";"Inativa";3326930,92;0,00;3326930,92;"100.00%"
"2020/02";"316857";"Unimed Regional Brejo Paraibano - Sociedade Cooperativa De Trabalho Médico";"Inativa";28343,11;0,00;183809,91;"15.42%"
"2020/02";"322717";"Unimed Regional De Aracati- Cooperativa De Trabalho Médico L";"Inativa";12517,71;118782,44;131300,15;"100.00%"
"2020/02";"356212";"Unimed Regional De Crateus Cooperativa De Trab Médico Ltda.";"Inativa";654556,10;31585,58;686141,68;"100.00%"
"2020/02";"383520";"Unimed Santo Antonio De Jesus Coop Trab Med";"Inativa";438953,60;38335,52;515579,71;"92.57%"
"2020/02";"362620";"Unimed Santos Dumont Sociedade Cooperativa De Serviços Médicos Ltda.";"Inativa";39049,44;0,00;253774,31;"15.39%"
"2020/02";"006947";"Unimed Seguradora S/A";"Inativa";77462,21;0,00;173514,04;"44.64%"
"2020/02";"343196";"Unimed Serra Do Caraça Cooperativa De Trabalho Médico Ltda.";"Inativa";5922,19;6418,42;247480,46;"4.99%"
"2020/02";"318728";"Unimed Sertao Central Cooperativa De Trabalho Médico";"Inativa";55997,29;30384,60;86381,89;"100.00%"
"2020/02";"414646";"Unimed Sudeste Paulista - Federação Regional Das Cooperativa";"Inativa";6478,38;0,00;23693,36;"27.34%"
"2020/02";"353116";"Unimed São Miguel Dos Campos Cooperativa De Trabalho Médico";"Inativa";1235,70;0,00;1235,70;"100.00%"
"2020/02";"319813";"Unimed Vale Do Ararangua Cooperativa De Trabalho Medico Ltda";"Inativa";18939,63;0,00;22259,30;"85.09%"
"2020/02";"309877";"Unimed Vale Do Açu - Cooperativa De Trabalho Médico";"Inativa";48343,55;2282,61;73049,40;"69.30%"
"2020/02";"356832";"Unimed Vale Do Jaguaribe - Cooperativa De Trabalho Médico";"Inativa";169956,75;118357,57;290005,67;"99.42%"
"2020/02";"407062";"Unimed Valença Cooperativa De Trabalho Medico - Em Liquidação Extrajudicial";"Inativa";5778,24;2184,01;169676,67;"4.69%"
"2020/02";"410969";"Unisanta Administ. Particip. E Serv. Medicos De Urgencia Ltd";"Inativa";9768,10;0,00;9768,10;"100.00%"
"2020/02";"353469";"Universal Assis.Med Odont Ltda";"Inativa";0,00;0,00;101316,68;"0.00%"
"2020/02";"409707";"União Planos De Saúde Ltda";"Inativa";0,00;0,00;33845,11;"0.00%"
"2020/02";"358711";"Verolife Saúde S/A";"Inativa";0,00;0,00;48503,16;"0.00%"
"2020/02";"304107";"Vi Med  Centro Medico Hospitalar S/S Ltda";"Inativa";56375,88;660360,63;716736,51;"100.00%"
"2020/02";"404993";"Vida & Vida Operadora De Planos De Saúde Ltda";"Inativa";0,00;0,00;37713,75;"0.00%"
"2020/02";"413895";"Vida - Assistência E Saúde Ltda";"Inativa";4867,82;0,00;6043,52;"80.55%"
"2020/02";"406210";"Vida Empresarial Operadora De Planos De Saude Ltda - Em Liquidação Extrajudicial";"Inativa";1051,54;0,00;764058,51;"0.14%"
"2020/02";"411213";"Vida Saudável S/C";"Inativa";518,90;0,00;4157467,89;"0.01%"
"2020/02";"404047";"Vip Saude Ltda.  - Em Liquidação Extraducial";"Inativa";5931,27;0,00;716022,82;"0.83%"
"2020/02";"413038";"Vitallis Saúde S/A";"Inativa";5391253,67;31318204,60;37935040,25;"96.77%"
"2020/02";"412791";"Viva Planos De Saúde Ltda - Em Liquidação Extrajudicial";"Inativa";0,00;0,00;7336345,65;"0.00%"
"2020/02";"344559";"Viver Com.,Cons.Adm.De Negocios Ltda.";"Inativa";7369,15;0,00;9390,68;"78.47%"
"2020/02";"311634";"Volkswagen Do Brasil Indústria De Veículos Automotores Ltda.";"Inativa";519153,19;0,00;2424702,89;"21.41%"
"2020/02";"386871";"Vonpar Refrescos S/A";"Inativa";298754,58;0,00;573595,08;"52.08%"
"2020/02";"405426";"White Assistência Médica Ltda.";"Inativa";0,00;0,00;5393,29;"0.00%"
"2020/02";"345628";"Wms Supermercados Do Brasil Ltda";"Inativa";1852,79;0,00;1540172,60;"0.12%"
"2020/02";"320633";"Wolf Equipamentos De Perfuração Ltda";"Inativa";1822,32;0,00;1822,32;"100.00%"
"2020/02";"327492";"World Med Card Sistemas E Lançamentos Ltda";"Inativa";0,00;0,00;8028,10;"0.00%"
"2020/02";"339750";"Ws Operadora De Planos De Saúde Ltda - Em Liquidação Extrajudicial";"Inativa";0,00;0,00;561763,25;"0.00%"
