,carat,cut,color,clarity,depth,table,x,y,z,cut_mdl,color_mdl,clarity_mdl,price_predicted
1321,0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,3,1,5,3320.4959402188997
1325,0.31,Very Good,G,VVS2,62.2,56.0,4.31,4.34,2.69,2,3,5,947.8441624088234
1326,0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,2,2,5,1536.431363237397
1327,1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,4,6,5,9293.35234131813
1339,0.28,Premium,G,VVS2,60.2,60.0,4.24,4.26,2.56,3,3,5,947.8441624088234
1371,0.3,Ideal,E,VVS2,61.6,56.0,4.32,4.35,2.67,4,5,5,855.2071678926004
1372,0.29,Very Good,D,VVS2,59.1,61.0,4.33,4.37,2.57,2,6,5,954.6613553501602
1375,1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,2,2,5,12598.562592320895
1398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,4,6,5,1466.372698098674
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,4,3,5,676.4733932430536
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,4,5,5,2942.40173941779
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,3,5,5,400.0
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,4,3,5,400.0
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,4,6,5,5536.40211257279
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,3,3,5,8925.935600833938
1451,0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,4,2,5,400.0
1461,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,4,2,5,947.8441624088234
1465,0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,3,4,5,2440.63958785437
1488,0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,4,6,5,1570.7324266749329
1511,0.26,Very Good,G,VVS2,62.6,56.0,4.1,4.13,2.57,2,3,5,947.8441624088234
1516,0.39,Very Good,H,VVS2,62.4,57.0,4.67,4.7,2.92,2,2,5,400.0
1517,0.41,Ideal,E,VVS2,62.8,54.0,4.77,4.72,2.98,4,5,5,2003.164182231454
1519,0.55,Ideal,D,VVS2,61.5,56.0,5.26,5.28,3.24,4,6,5,3866.6464553526403
1528,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,4,2,5,2152.5024345621696
1540,0.25,Ideal,E,VVS2,62.1,57.0,4.04,4.07,2.52,4,5,5,400.0
1562,0.34,Ideal,G,VVS2,61.1,57.0,4.48,4.52,2.75,4,3,5,467.7539360905339
1563,0.84,Very Good,I,VVS2,61.7,56.0,6.03,6.07,3.74,2,1,5,4682.216061776664
1574,0.4,Very Good,E,VVS2,63.6,55.0,4.67,4.7,2.98,2,5,5,1700.172296635461
1576,0.51,Very Good,G,VVS2,63.5,56.0,5.11,5.07,3.23,2,3,5,2043.2371648672097
1592,0.51,Very Good,G,VVS2,61.5,56.0,5.12,5.15,3.16,2,3,5,2043.2371648672097
1620,0.71,Very Good,E,VVS2,61.7,60.0,5.7,5.74,3.53,2,5,5,4935.323882499502
1647,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,3,4,5,7762.985745243599
1650,0.71,Ideal,E,VVS2,62.0,53.9,5.73,5.77,3.57,4,5,5,5133.956039519238
1673,0.35,Ideal,H,VVS2,59.2,56.0,4.6,4.65,2.74,4,2,5,400.0
1689,0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,2,0,5,947.8441624088234
1691,0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,4,4,5,661.4805519915681
1700,1.35,Ideal,G,VVS2,61.5,55.0,7.11,7.16,4.39,4,3,5,11008.086522292737
1701,1.23,Ideal,G,VVS2,61.0,55.0,6.93,6.95,4.23,4,3,5,9755.769779377622
1705,0.33,Ideal,G,VVS2,60.4,57.0,4.48,4.52,2.72,4,3,5,400.0
1721,0.23,Very Good,D,VVS2,62.6,58.0,3.89,3.94,2.45,2,6,5,400.0
1728,1.32,Very Good,F,VVS2,61.6,61.0,6.97,7.02,4.31,2,4,5,10898.821252597774
1769,0.5,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14,4,6,5,3344.847812471342
1780,0.9,Very Good,H,VVS2,63.7,57.0,6.09,6.02,3.86,2,2,5,5710.820506287773
1820,0.25,Good,D,VVS2,64.6,56.0,3.97,3.99,2.57,1,6,5,437.90636253525463
1822,0.78,Ideal,H,VVS2,62.1,56.0,5.88,5.9,3.66,4,2,5,4657.135920392397
1826,0.23,Very Good,E,VVS2,62.4,59.0,3.89,3.93,2.44,2,5,5,947.8441624088234
1833,0.51,Ideal,G,VVS2,61.5,57.0,5.18,5.13,3.17,4,3,5,2241.869321886945
1834,0.3,Ideal,G,VVS2,62.9,55.0,4.31,4.28,2.7,4,3,5,400.0
1839,1.0,Very Good,H,VVS2,60.3,59.0,6.41,6.46,3.88,2,2,5,6754.417792050368
1848,0.43,Ideal,H,VVS2,62.3,55.0,4.85,4.82,3.01,4,2,5,1004.5454202233159
1854,0.28,Very Good,F,VVS2,60.6,59.0,4.22,4.26,2.57,2,4,5,400.0
1857,0.3,Very Good,F,VVS2,62.4,57.0,4.25,4.27,2.66,2,4,5,400.0
1862,0.33,Ideal,F,VVS2,61.3,56.0,4.44,4.46,2.73,4,4,5,765.840280567827
1876,0.3,Ideal,G,VVS2,62.6,53.0,4.31,4.35,2.71,4,3,5,400.0
1887,0.3,Very Good,G,VVS2,63.2,57.0,4.28,4.23,2.69,2,3,5,947.8441624088234
1904,0.5,Ideal,G,VVS2,61.0,56.0,5.13,5.14,3.13,4,3,5,2137.509593310684
1916,0.26,Ideal,E,VVS2,61.6,57.0,4.13,4.18,2.56,4,5,5,437.76825358756287
1935,0.52,Ideal,F,VVS2,60.6,56.0,5.22,5.24,3.17,4,4,5,2748.675123516756
1938,0.7,Very Good,G,VVS2,60.8,57.0,5.72,5.76,3.49,2,3,5,4026.0720078161357
1947,0.31,Ideal,H,VVS2,62.2,55.0,4.35,4.36,2.71,4,2,5,947.8441624088234
1949,1.01,Very Good,F,VVS2,59.8,58.0,6.47,6.55,3.89,2,4,5,7663.669666733731
1964,0.34,Premium,G,VVS2,61.6,58.0,4.44,4.49,2.75,3,3,5,400.0
1978,0.72,Very Good,H,VVS2,60.3,56.0,5.81,5.83,3.51,2,2,5,3832.3453919151034
1983,0.31,Premium,G,VVS2,61.5,58.0,4.31,4.34,2.66,3,3,5,400.0
2011,0.34,Very Good,H,VVS2,61.0,55.0,4.52,4.55,2.76,2,2,5,947.8441624088234
2049,1.76,Ideal,I,VVS2,60.2,58.0,7.84,7.87,4.73,4,1,5,14481.943247812267
2059,0.24,Very Good,E,VVS2,60.9,58.0,4.03,4.05,2.46,2,5,5,400.0
2064,1.07,Ideal,H,VVS2,61.3,57.0,6.6,6.62,4.05,4,2,5,7683.56804910392
2075,0.39,Ideal,E,VVS2,61.9,55.0,4.7,4.73,2.92,4,5,5,1794.4447250789362
2079,1.11,Ideal,E,VVS2,62.9,55.0,6.56,6.62,4.14,4,5,5,9308.345182569617
2080,0.31,Ideal,D,VVS2,61.1,56.0,4.38,4.39,2.68,4,6,5,1362.0129695224132
2091,0.54,Ideal,G,VVS2,61.0,56.0,5.25,5.3,3.22,4,3,5,2554.9485076157234
2103,0.75,Ideal,G,VVS2,62.0,56.0,5.79,5.85,3.61,4,3,5,4746.50280771717
2112,0.25,Very Good,E,VVS2,62.1,58.0,4.03,4.06,2.51,2,5,5,400.0
2125,1.01,Ideal,G,VVS2,61.1,57.0,6.49,6.54,3.98,4,3,5,7459.855750699915
2131,0.23,Fair,G,VVS2,61.4,66.0,3.87,3.91,2.39,0,3,5,947.8441624088234
2147,0.33,Ideal,H,VVS2,60.9,57.0,4.48,4.52,2.74,4,2,5,947.8441624088234
2153,1.2,Ideal,I,VVS2,62.9,55.0,6.75,6.79,4.26,4,1,5,8637.798447541738
2157,0.71,Ideal,H,VVS2,61.9,56.0,5.72,5.76,3.55,4,2,5,3926.6178203585805
2161,0.31,Ideal,E,VVS2,60.8,56.0,4.39,4.42,2.68,4,5,5,959.5668964688612
2168,0.51,Premium,E,VVS2,62.1,57.0,5.18,5.15,3.21,3,5,5,2947.4453894841818
2183,0.61,Ideal,F,VVS2,61.5,55.0,5.47,5.53,3.38,4,4,5,3687.9126807030916
2199,0.3,Ideal,G,VVS2,62.4,55.0,4.32,4.34,2.7,4,3,5,400.0
2200,0.32,Ideal,G,VVS2,61.4,55.0,4.4,4.43,2.71,4,3,5,400.0
2207,0.31,Ideal,H,VVS2,62.5,55.0,4.34,4.37,2.72,4,2,5,947.8441624088234
2240,0.31,Ideal,D,VVS2,61.9,57.0,4.35,4.31,2.68,4,6,5,1362.0129695224132
2243,0.51,Ideal,F,VVS2,62.2,56.0,5.12,5.08,3.17,4,4,5,2644.315394940497
2245,1.28,Ideal,G,VVS2,61.2,54.0,7.03,7.06,4.31,4,3,5,10277.56842225892
2267,0.31,Good,H,VVS2,63.4,56.0,4.29,4.32,2.73,1,2,5,947.8441624088234
2275,0.41,Good,F,VVS2,63.6,56.0,4.72,4.68,2.99,1,4,5,1302.769873648299
2294,0.28,Ideal,F,VVS2,61.8,56.0,4.22,4.26,2.62,4,4,5,400.0
2307,1.59,Very Good,H,VVS2,63.0,58.0,7.43,7.48,4.7,2,2,5,12911.641778049676
2310,0.24,Ideal,G,VVS2,61.2,56.0,3.99,4.02,2.45,4,3,5,947.8441624088234
2322,0.9,Ideal,H,VVS2,62.0,57.0,6.15,6.2,3.83,4,2,5,5909.452663307509
2332,0.51,Ideal,F,VVS2,61.8,56.0,5.13,5.16,3.18,4,4,5,2644.315394940497
2349,0.3,Ideal,E,VVS2,61.1,57.0,4.34,4.36,2.65,4,5,5,855.2071678926004
2354,0.31,Ideal,H,VVS2,61.2,56.0,4.34,4.37,2.66,4,2,5,947.8441624088234
2366,0.27,Very Good,E,VVS2,62.5,59.0,4.09,4.14,2.57,2,5,5,400.0
2382,0.41,Ideal,D,VVS2,62.1,56.0,4.76,4.78,2.96,4,6,5,2405.610255285008
2390,0.31,Very Good,G,VVS2,62.9,58.0,4.27,4.31,2.7,2,3,5,947.8441624088234
2417,0.41,Ideal,F,VVS2,61.2,56.0,4.78,4.8,2.93,4,4,5,1600.718109177902
2428,1.0,Ideal,G,VVS2,62.8,53.9,6.37,6.42,4.02,4,3,5,7355.496022123656
2435,1.0,Very Good,E,VVS2,61.7,55.0,6.38,6.42,3.95,2,5,5,7961.756011211026
2465,1.0,Very Good,F,VVS2,62.9,55.0,6.29,6.36,3.98,2,4,5,7559.309938157472
2468,0.7,Premium,G,VVS2,61.8,58.0,5.67,5.63,3.49,3,3,5,4125.388086326004
2474,1.22,Ideal,G,VVS2,60.0,58.0,6.95,6.99,4.18,4,3,5,9651.410050801363
2485,0.39,Very Good,I,VVS2,63.0,56.0,4.62,4.68,2.93,2,1,5,947.8441624088234
2491,0.62,Premium,J,VVS2,60.9,58.0,5.5,5.56,3.37,3,0,5,2083.1720385552717
2498,0.75,Very Good,H,VVS2,60.6,57.0,5.86,5.89,3.56,2,2,5,4145.424577643882
2500,0.36,Ideal,G,VVS2,61.5,55.0,4.58,4.62,2.83,4,3,5,676.4733932430536
2510,0.4,Very Good,E,VVS2,61.4,56.0,4.74,4.81,2.93,2,5,5,1700.172296635461
2558,0.9,Fair,I,VVS2,60.9,66.0,6.1,6.12,3.72,0,1,5,5109.742276214485
2559,0.41,Premium,I,VVS2,62.4,60.0,4.73,4.7,2.94,3,1,5,400.0
2562,1.07,Very Good,J,VVS2,60.0,60.0,6.57,6.59,3.95,2,0,5,6680.043745977078
2565,0.31,Ideal,H,VVS2,62.3,55.0,4.36,4.37,2.72,4,2,5,947.8441624088234
2572,0.3,Premium,H,VVS2,62.1,52.0,4.31,4.29,2.67,3,2,5,947.8441624088234
2574,0.24,Very Good,F,VVS2,61.4,57.0,4.03,4.06,2.48,2,4,5,947.8441624088234
2576,0.33,Good,I,VVS2,63.7,56.0,4.4,4.36,2.79,1,1,5,947.8441624088234
2586,1.0,Fair,G,VVS2,65.5,54.0,6.3,6.22,4.1,0,3,5,6958.231708084186
2636,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,2,4,5,4637.237538022209
2686,0.9,Very Good,F,VVS2,61.0,63.0,6.13,6.09,3.73,2,4,5,6515.712652394877
2688,0.42,Premium,F,VVS2,61.7,59.0,4.78,4.82,2.96,3,4,5,1605.7617592442948
2693,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,2,3,5,12374.850293916892
2698,1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,4,0,5,12096.662331809783
2700,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,2,4,5,947.8441624088234
2708,0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,2,5,5,2848.1293109743146
2709,0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,4,6,5,3344.847812471342
2742,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,1,0,5,947.8441624088234
2745,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,4,4,5,8279.740738058506
2757,0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,4,1,5,602.0993471697639
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,2,5,5,400.0
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,4,3,5,8294.733579309992
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,4,5,5,2107.523910807715
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,3,6,5,8567.877891350705
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,2,3,5,7574.302779408958
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,2,6,5,4398.532398366719
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,2,5,5,400.0
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,4,6,5,2301.250526708749
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,2,3,5,400.0
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,4,6,5,1570.7324266749329
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,3,5,5,11818.022318466234
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,4,4,5,1183.2791948728645
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,4,6,5,1988.1713409799704
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,4,2,5,947.8441624088234
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,2,5,5,7961.756011211026
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,4,1,5,3732.8912044575463
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,4,2,5,5074.574834697434
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,3,6,5,2306.29417677514
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,4,6,5,3762.2867267763813
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,3,4,5,2544.999316430629
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,4,3,5,947.8441624088234
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,2,2,5,2684.3883775762506
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,4,3,5,1198.27203612435
3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,4,6,5,2509.969983861267
3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,2,5,5,656.5750108728662
3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,3,4,5,7762.985745243599
3064,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,3,3,5,947.8441624088234
3076,0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,4,3,5,4329.0638934121325
3079,0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,4,5,5,1272.6460821976398
3092,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,4,5,5,400.0
3112,0.43,Very Good,E,VVS2,60.8,57.0,4.89,4.92,2.98,2,5,5,2013.2514823642387
3118,0.24,Very Good,E,VVS2,62.9,57.0,3.96,3.99,2.5,2,5,5,400.0
3138,1.09,Premium,E,VVS2,59.9,59.0,6.73,6.7,4.02,3,5,5,9000.309646907228
3142,1.07,Ideal,E,VVS2,61.8,54.0,6.56,6.61,4.07,4,5,5,8890.906268264578
3149,0.75,Premium,F,VVS2,62.4,57.0,5.88,5.75,3.63,3,4,5,5049.632802260854
3153,0.7,Ideal,I,VVS2,62.3,55.0,5.66,5.7,3.54,4,1,5,3419.8120187287677
3158,0.3,Ideal,H,VVS2,61.3,56.0,4.35,4.33,2.66,4,2,5,947.8441624088234
3159,0.5,Ideal,D,VVS2,61.9,55.1,5.07,5.1,3.15,4,6,5,3344.847812471342
3171,1.28,Very Good,F,VVS2,58.9,57.0,7.13,7.17,4.21,2,4,5,10481.382338292737
3174,0.32,Ideal,F,VVS2,62.1,55.0,4.37,4.39,2.72,4,4,5,661.4805519915681
3175,0.7,Ideal,G,VVS2,60.8,56.0,5.75,5.79,3.51,4,3,5,4224.704164835872
3185,1.57,Ideal,J,VVS2,61.4,57.0,7.5,7.45,4.59,4,0,5,12096.662331809783
3216,0.33,Ideal,F,VVS2,61.8,54.0,4.47,4.5,2.77,4,4,5,765.840280567827
3217,1.01,Good,F,VVS2,62.7,61.0,6.3,6.34,3.96,1,4,5,7564.353588223865
3232,1.5,Ideal,I,VVS2,60.7,60.0,7.35,7.4,4.48,4,1,5,11768.59030482952
3244,0.32,Ideal,G,VVS2,61.5,57.0,4.43,4.39,2.71,4,3,5,400.0
3245,1.12,Ideal,G,VVS2,61.6,55.0,6.68,6.74,4.13,4,3,5,8607.81276503877
3267,0.71,Ideal,G,VVS2,62.5,57.0,5.7,5.73,3.57,4,3,5,4329.0638934121325
3283,0.32,Premium,G,VVS2,62.3,58.0,4.35,4.38,2.72,3,3,5,400.0
3297,0.41,Ideal,E,VVS2,60.0,57.0,4.81,4.85,2.9,4,5,5,2003.164182231454
3314,0.7,Good,J,VVS2,63.2,55.0,5.63,5.57,3.54,1,0,5,2719.4177101456116
3333,1.01,Premium,E,VVS2,61.8,59.0,6.42,6.39,3.96,3,5,5,8165.431818297153
3342,0.78,Ideal,I,VVS2,62.4,56.0,5.87,5.9,3.67,4,1,5,4254.689847338843
3344,1.06,Ideal,G,VVS2,61.6,56.3,6.53,6.56,4.03,4,3,5,7981.654393581213
3378,1.51,Good,H,VVS2,63.1,59.0,7.26,7.28,4.59,1,2,5,11977.447870929731
3383,0.77,Ideal,I,VVS2,62.1,57.0,5.84,5.86,3.63,4,1,5,4150.330118762584
3387,0.23,Very Good,D,VVS2,62.4,53.0,3.94,3.95,2.46,2,6,5,400.0
3392,0.32,Ideal,F,VVS2,62.0,55.0,4.41,4.39,2.73,4,4,5,661.4805519915681
3397,0.26,Ideal,E,VVS2,62.5,55.0,4.09,4.07,2.55,4,5,5,437.76825358756287
3400,0.41,Good,I,VVS2,63.9,55.0,4.74,4.71,3.02,1,1,5,400.0
3426,0.32,Premium,E,VVS2,61.1,58.0,4.45,4.42,2.71,3,5,5,964.6105465352521
3436,0.71,Very Good,G,VVS2,61.2,58.0,5.68,5.72,3.49,2,3,5,4130.4317363923965
3446,0.32,Ideal,D,VVS2,62.0,55.0,4.39,4.41,2.73,4,6,5,1466.372698098674
3475,0.33,Very Good,G,VVS2,61.4,55.0,4.46,4.5,2.75,2,3,5,400.0
3512,0.38,Ideal,F,VVS2,60.8,53.0,4.72,4.76,2.88,4,4,5,1287.6389234491235
3518,0.31,Ideal,D,VVS2,61.9,55.0,4.36,4.39,2.71,4,6,5,1362.0129695224132
3539,0.32,Ideal,D,VVS2,60.3,58.0,4.43,4.46,2.68,4,6,5,1466.372698098674
3546,0.54,Good,H,VVS2,60.9,57.2,5.22,5.26,3.19,1,2,5,1854.5541990325673
3556,1.12,Ideal,F,VVS2,61.4,57.0,6.69,6.66,4.1,4,4,5,9010.258838092323
3557,0.24,Very Good,E,VVS2,62.4,54.0,3.96,3.99,2.48,2,5,5,400.0
3573,0.24,Ideal,F,VVS2,61.6,54.0,4.0,4.09,2.49,4,4,5,947.8441624088234
3575,0.43,Premium,G,VVS2,62.3,60.0,4.85,4.78,3.0,3,3,5,1307.6754147670008
3584,0.4,Ideal,I,VVS2,62.2,55.0,4.72,4.76,2.95,4,1,5,400.0
3585,0.26,Very Good,H,VVS2,62.5,56.0,4.07,4.09,2.55,2,2,5,947.8441624088234
3587,0.52,Ideal,G,VVS2,61.7,55.0,5.21,5.23,3.22,4,3,5,2346.2290504632037
3590,0.31,Good,G,VVS2,63.8,56.0,4.28,4.24,2.72,1,3,5,947.8441624088234
3594,0.44,Ideal,F,VVS2,60.9,55.0,4.92,4.96,3.01,4,4,5,1913.7972949066807
3600,0.41,Ideal,F,VVS2,61.4,56.0,4.76,4.81,2.94,4,4,5,1600.718109177902
3624,0.5,Ideal,H,VVS2,61.6,57.0,5.08,5.14,3.15,4,2,5,1735.063520257132
3644,0.75,Ideal,F,VVS2,61.9,54.0,5.83,5.84,3.61,4,4,5,5148.948880770722
3647,0.73,Very Good,G,VVS2,61.4,58.0,5.83,5.86,3.59,2,3,5,4339.151193544916
3654,1.01,Good,G,VVS2,63.4,55.0,6.34,6.41,4.04,1,3,5,7161.907515170313
3658,0.73,Ideal,G,VVS2,62.1,56.0,5.78,5.81,3.59,4,3,5,4537.783350564652
3714,1.33,Ideal,F,VVS2,61.9,55.0,7.02,7.07,4.36,4,4,5,11201.81313819377
3753,0.51,Ideal,G,VVS2,62.6,57.0,5.1,5.12,3.2,4,3,5,2241.869321886945
3768,0.39,Ideal,G,VVS2,62.1,56.0,4.67,4.7,2.91,4,3,5,989.5525789718304
3809,0.72,Ideal,I,VVS2,62.2,54.0,5.73,5.78,3.58,4,1,5,3628.5314758812874
3829,0.33,Very Good,H,VVS2,61.9,56.0,4.44,4.47,2.76,2,2,5,947.8441624088234
3830,0.75,Very Good,D,VVS2,59.4,59.0,5.88,5.94,3.51,2,6,5,5755.208869858092
3839,0.56,Very Good,E,VVS2,60.3,57.0,5.33,5.37,3.23,2,5,5,3369.927953855612
3855,0.3,Ideal,G,VVS2,62.7,57.0,4.32,4.26,2.69,4,3,5,400.0
3864,0.28,Very Good,F,VVS2,61.6,56.0,4.2,4.23,2.59,2,4,5,400.0
3865,0.31,Very Good,H,VVS2,62.6,56.0,4.33,4.36,2.72,2,2,5,947.8441624088234
3867,1.55,Ideal,E,VVS2,62.5,55.0,7.38,7.4,4.62,4,5,5,13900.173239925027
3901,0.51,Ideal,H,VVS2,60.1,57.0,5.19,5.22,3.12,4,2,5,1839.423248833391
3902,0.27,Very Good,E,VVS2,61.7,58.0,4.12,4.15,2.55,2,5,5,400.0
3917,0.42,Premium,D,VVS2,59.6,59.0,4.9,4.96,2.94,3,6,5,2410.6539053513998
3939,0.41,Ideal,F,VVS2,61.4,56.0,4.81,4.76,2.94,4,4,5,1600.718109177902
3950,0.76,Ideal,H,VVS2,61.0,56.0,5.85,5.91,3.59,4,2,5,4448.416463239877
3960,0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,4,5,5,855.2071678926004
3964,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,2,5,5,1074.0139251779046
3967,0.5,Good,D,VVS2,62.4,64.0,5.03,5.06,3.14,1,6,5,3046.8995769417397
3970,1.01,Very Good,D,VVS2,63.0,56.0,6.35,6.41,4.02,2,6,5,8468.561812840837
3985,0.35,Ideal,G,VVS2,61.0,57.0,4.58,4.54,2.78,4,3,5,572.1136646667928
3992,0.3,Ideal,G,VVS2,60.9,57.0,4.35,4.32,2.64,4,3,5,400.0
4021,0.5,Ideal,F,VVS2,62.2,54.0,5.09,5.11,3.17,4,4,5,2539.955666364238
4023,0.31,Very Good,D,VVS2,60.5,56.0,4.38,4.41,2.66,2,6,5,1163.380812502678
4028,0.3,Very Good,I,VVS2,60.1,63.0,4.28,4.31,2.58,2,1,5,947.8441624088234
4035,0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,2,5,5,400.0
4041,0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,2,4,5,1402.085952158167
4050,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,4,5,5,8995.265996840837
4053,1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,3,1,5,13965.188254997362
4059,0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,4,4,5,3687.9126807030916
4061,0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,2,4,5,2550.0429664970206
4069,1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,3,1,5,11669.274226319652
4074,0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,4,6,5,7623.59668409798
4093,0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,4,4,5,2539.955666364238
4103,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,4,5,5,8682.18681111206
4110,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,1,2,5,5715.864156354168
4112,0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,3,4,5,1501.402030668034
4116,0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,2,5,5,400.0
4130,0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,1,3,5,947.8441624088234
4145,1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,4,4,5,7757.942095177208
4155,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,4,3,5,947.8441624088234
4157,0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,4,4,5,661.4805519915681
4163,1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,3,3,5,7464.899400766308
4165,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,2,3,5,12687.929479645669
4179,1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,4,2,5,8414.086149137735
4194,0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,4,2,5,947.8441624088234
4207,1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,3,3,5,7360.539672190047
4208,0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,4,5,5,855.2071678926004
4213,1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,4,5,5,8577.827082535798
4216,0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,3,3,5,3290.5102577159296
4219,0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,3,5,5,2216.9272894503656
4223,0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,3,3,5,2038.193514800817
4271,1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,4,5,5,8473.467353959539
