,carat,cut,color,clarity,depth,table,x,y,z,cut_mdl,color_mdl,clarity_mdl,price_predicted
4382,0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,2,5,3,3502.445952481152
4383,1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,1,1,2,8486.253760304493
4384,1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,3,4,4,7464.029460501852
4385,0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,4,6,3,617.7412221077866
4386,0.7,Good,I,SI1,63.5,59.0,5.62,5.65,3.58,1,1,2,1456.7178181984573
4387,1.01,Ideal,G,VVS2,60.9,56.0,6.51,6.55,3.98,4,3,5,6856.4146061536285
4388,0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,2,6,2,-128.2587963785718
4389,1.63,Ideal,H,VS2,62.4,55.0,7.53,7.57,4.71,4,2,3,10937.345448730737
4390,0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,4,5,3,3900.5958729741287
4391,0.39,Ideal,I,VS2,60.8,56.0,4.72,4.75,2.88,4,1,3,-278.2177809966215
4392,0.3,Very Good,G,SI1,61.0,58.0,4.3,4.32,2.63,2,3,2,-1263.3447533202307
4393,1.22,Very Good,J,SI2,62.2,60.0,6.77,6.89,4.25,2,0,1,5337.685525166669
4394,0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,4,5,3,2582.557883829246
4395,2.03,Premium,I,SI1,59.9,58.0,8.23,8.21,4.92,3,1,2,13453.602043166391
4396,0.54,Ideal,G,SI1,61.7,55.0,5.24,5.27,3.24,4,3,2,1155.7967505282322
4397,0.72,Ideal,H,VS1,61.6,55.0,5.76,5.8,3.56,4,2,4,3464.8368111311556
4398,0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,2,5,5,2177.1545651124343
4399,0.3,Ideal,G,IF,61.6,56.0,4.34,4.36,2.68,4,3,7,1664.878450626591
4400,2.01,Very Good,I,VS1,62.9,59.0,7.94,8.03,5.02,2,1,4,14169.900277097482
4401,0.3,Ideal,E,VS2,62.3,56.0,4.28,4.32,2.68,4,5,3,210.0895033684592
4402,0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67,4,3,6,1229.1591533568826
4403,0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,3,4,2,968.9621122776061
4404,0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,4,6,2,533.4987219433806
4405,0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,4,2,4,1531.7144270519948
4406,0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,2,1,5,-68.53670477915603
4407,0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,2,3,6,6718.245584377712
4408,0.31,Ideal,F,IF,62.0,55.0,4.37,4.41,2.72,4,4,7,2072.5301693659185
4409,0.31,Premium,H,VS1,62.4,58.0,4.34,4.28,2.69,3,2,4,-292.9407198065128
4410,1.51,Very Good,J,VS2,61.0,58.0,7.35,7.41,4.5,2,0,3,8933.069297272175
4411,0.32,Good,I,VS2,63.2,56.0,4.32,4.38,2.75,1,1,3,-1358.7232577558752
4412,1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,2,0,3,8230.115703061574
4413,1.0,Very Good,G,VS2,62.9,56.0,6.27,6.42,3.99,2,3,3,5411.087692568586
4414,1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,4,3,1,7486.005797535581
4415,0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,2,6,3,4349.443667602109
4416,0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,2,5,6,855.4898768556341
4417,1.7,Very Good,J,SI1,63.2,57.0,7.63,7.55,4.8,2,0,2,10078.995586976325
4418,0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,2,3,6,1094.616830692883
4419,1.06,Ideal,F,I1,62.1,55.0,6.54,6.57,4.07,4,4,0,4997.600639268088
4420,0.7,Good,F,SI1,63.8,58.0,5.56,5.67,3.58,1,4,2,2416.065376587465
4421,1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,2,3,1,4451.779898752842
4422,1.1,Premium,H,VS2,62.5,58.0,6.59,6.54,4.1,3,2,3,6125.137526477163
4423,0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,2,4,1,378.1024543995718
4424,2.01,Very Good,I,VS1,59.7,63.0,8.24,8.15,4.89,2,1,4,14169.900277097482
4425,0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,4,3,4,269.8513595411396
4426,1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,1,5,2,5459.7930736165545
4427,1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,3,0,3,9088.209657880501
4428,0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,3,6,1,-496.7069323162805
4429,0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,2,1,3,-1203.5828971475494
4430,1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,4,1,2,6315.598863839705
4431,0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,3,3,3,469.8144951500344
4432,2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,4,4,1,13956.632266341365
4433,0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,3,1,2,-1396.2926345326086
4434,0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,2,3,4,1716.9546238509993
4435,1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,3,1,3,5717.485807737836
4436,0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,3,3,3,3105.8904734397984
4437,1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,4,3,4,11165.632069805497
4438,0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,4,5,3,1000.9122968553875
4439,1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,3,1,2,4754.5513148101745
4440,0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,2,3,2,4623.891598193573
4441,1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,3,4,3,9400.77854369293
4442,0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,4,2,3,-222.04285936259475
4443,0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,4,5,2,3289.138177151768
4444,1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,1,5,3,5983.38157016259
4445,0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,4,1,2,-713.93707826633
4446,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,2,5,4,71.92048159254136
4447,0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,4,2,1,-1532.8274502836402
4448,0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,3,3,3,-233.1390990605687
4449,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,4,5,2,1443.8849923489342
4450,0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,4,4,1,-893.2624113576358
4451,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,4,2,3,3907.8095066247006
4452,0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,3,4,3,-176.96417742654285
4453,0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,4,3,5,617.7014575345229
4454,0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,2,1,4,2746.9043711751765
4455,1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,4,4,2,10613.975994729082
4456,0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,4,2,2,2241.9214194864344
4457,1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,4,1,3,5169.672574135557
4458,0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,2,2,5,2711.583394420959
4459,1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,3,4,3,5886.010572639912
4460,0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,2,5,2,4648.372242185302
4461,0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,4,3,1,3795.4994279299135
4462,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,2,1,4,198.6975921617386
4463,1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,4,3,5,8789.53699023279
4464,0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,2,4,4,4321.336324498463
4465,0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,1,3,1,3330.0783461049377
4466,1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,4,0,3,9243.350018488827
4467,0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,4,3,3,-165.8679377285698
4468,0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,2,4,6,4665.559723379927
4469,1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,4,6,2,6947.950269115139
4470,1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,3,1,2,5106.028111915477
4471,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,4,2,5,297.91893807152064
4472,0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,2,4,2,462.3449545639796
4473,0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,4,5,5,1257.2664964605274
4474,1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,2,0,1,5513.4239237193215
4475,1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,2,2,2,5885.7546657044295
4476,1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,4,2,1,6287.531285309324
4477,1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,3,2,2,4986.464634996852
4478,0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,4,3,3,-429.4755355575453
4479,0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,4,4,7,1721.0533722606178
4480,0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,4,3,6,4743.927124409902
4481,1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,2,4,1,5035.170016044822
4482,1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,4,3,6,8522.302693291895
4483,0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,2,5,1,2718.87655721806
4484,1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,2,4,7,8264.570194597352
4485,1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,0,1,1,4468.495330649766
4486,1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,4,2,1,5233.10089399342
4487,0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,3,6,2,-60.987635046572905
4488,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,2,2,2,2019.5098975461096
4489,1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,3,4,4,6497.468268462273
4490,0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,2,3,5,571.0283341468494
4491,0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,1,6,2,4900.883600316303
4492,0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,3,4,3,1492.5506088236407
4493,0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,2,5,5,683.3781774149011
4494,0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,4,4,3,66.04538245810727
4495,0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,4,5,2,1883.2309887305619
4496,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,4,1,5,1911.2588026876783
4497,1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,2,3,4,10328.13615293089
4498,0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,1,3,2,-451.9239218889752
4499,0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71,3,3,3,-408.87749761321993
4500,0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,4,4,4,413.8954804514906
4501,0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,2,5,1,1400.838568073178
4502,2.11,Premium,J,SI1,62.4,58.0,8.27,8.17,5.13,3,0,2,13836.773117913994
4503,0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,4,5,2,1619.6233909015855
4504,0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,2,4,4,4497.074723051113
4505,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,2,3,6,743.1400335875805
4506,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,2,3,6,918.8784321402327
4507,1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,3,1,3,11077.506963593687
4508,0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,4,6,2,182.02192483807903
4509,1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,4,5,2,6628.167749652135
4510,1.5,Ideal,F,SI1,61.8,56.0,7.27,7.34,4.52,4,4,2,9911.022400518475
4511,1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,1,5,2,5459.7930736165545
4512,0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,1,3,5,1997.5335605123819
4513,0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,1,5,4,707.6029144711447
4514,2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,4,0,2,13201.090685035391
4515,0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,2,5,2,4648.372242185302
4516,1.0,Good,G,VS2,56.6,61.0,6.65,6.61,3.75,1,3,3,5255.94733196026
4517,1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98,4,4,3,6216.889331800889
4518,0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,4,1,2,-1329.0214732006089
4519,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,3,5,4,11122.841552465221
4520,0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,4,4,2,1914.9252663728612
4521,0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,4,4,3,-109.69301609454305
4522,0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,4,6,3,1408.5640155947167
4523,0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,4,6,3,3253.8172003975506
4524,0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,2,6,3,1976.9752871413202
4525,1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,3,2,2,5777.28742848378
4526,0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,4,6,7,4645.217592371084
4527,1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,4,4,4,6652.608629070597
4528,0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,1,1,6,124.17303260590234
4529,2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,4,1,1,13348.761505057662
4530,1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,4,2,2,6108.166187644754
4531,0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,4,4,6,1461.0724735435597
4532,0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,1,0,3,2012.000592386792
4533,1.18,Premium,G,SI2,61.4,58.0,6.82,6.77,4.17,3,3,1,6100.696647058699
4534,1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,3,5,4,6817.250787925275
4535,0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,0,2,5,3192.1254666912373
4536,0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,2,2,4,430.6109123484148
4537,1.22,Very Good,H,SI1,63.5,55.0,6.78,6.73,4.29,2,2,2,6500.839060638707
4538,0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,3,5,3,670.0335376944122
4539,1.09,Premium,H,SI2,59.6,61.0,6.69,6.63,3.97,3,2,1,4990.091334108769
4540,0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,2,4,2,3274.159331406394
4541,1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,4,3,5,7383.629801811583
4542,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,3,5,5,1980.8181286154577
4543,1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,2,6,1,11561.971406484628
4544,0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,2,5,3,-275.92961640084195
4545,0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,4,5,3,385.8279019211095
4546,0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,4,0,4,-513.7578002952168
4547,0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,4,0,6,357.680794244201
4548,0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,4,2,6,821.5074346175552
4549,0.77,Good,H,VVS2,64.3,57.9,5.7,5.86,3.71,1,2,5,3962.350222233841
4550,0.3,Ideal,I,VVS1,61.1,57.0,4.36,4.32,2.65,4,1,6,501.72491515455295
4551,0.9,Good,G,VS2,62.1,59.0,6.02,6.16,3.78,1,3,3,4377.255339197007
4552,1.02,Good,F,SI1,63.2,59.0,6.35,6.38,4.02,1,4,2,5227.879753429877
4553,0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,2,4,2,2571.205737195791
4554,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,3,4,3,877.4662138893618
4555,1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,4,1,2,6491.337262392355
4556,1.02,Very Good,J,SI2,62.6,60.0,6.39,6.42,4.01,2,0,1,3580.3015396401606
4557,0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,4,1,7,1113.1826109769117
4558,0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,3,1,1,3000.794028395583
4559,1.51,Ideal,G,VVS2,60.5,56.0,7.45,7.42,4.5,4,3,5,11249.874569969901
4560,0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,2,6,2,662.5639971083565
4561,1.01,Ideal,G,VS2,62.4,56.0,6.42,6.39,4.0,4,3,3,5809.237613061561
4562,2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,3,0,2,13133.819523703389
4563,1.21,Very Good,D,SI2,62.3,59.0,6.74,6.78,4.21,2,6,1,7168.511442668359
4564,0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,3,3,3,381.94529587370926
4565,1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,1,1,4,5139.970789580289
4566,1.02,Ideal,G,VVS1,61.5,57.0,6.44,6.47,3.97,4,3,6,7467.872301975989
4567,0.3,Ideal,D,VS2,61.9,57.0,4.29,4.33,2.67,4,6,3,529.8720228314614
4568,0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,4,4,6,2427.63366558314
4569,0.31,Very Good,F,SI1,63.2,56.0,4.31,4.27,2.71,2,4,2,-855.6930345809023
4570,0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,3,2,6,842.1054725618815
4571,0.38,Premium,H,SI1,61.2,62.0,4.66,4.62,2.84,3,2,2,-725.0333179643039
4572,2.0,Premium,G,SI1,59.0,62.0,6.16,6.15,4.82,3,3,2,13829.559484263422
4573,0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41,4,2,7,4156.910308006003
4574,0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,2,2,3,-971.6695769608723
4575,0.4,Very Good,D,VS1,63.3,57.0,4.66,4.72,2.97,2,6,4,1621.8717909241004
4576,1.01,Very Good,G,VS2,63.4,55.0,6.35,6.4,4.04,2,3,3,5498.9568918449095
4577,2.0,Fair,E,SI2,59.9,61.0,8.16,8.04,4.86,0,5,1,13480.114944818417
4578,0.9,Premium,D,SI2,62.3,58.0,6.27,6.05,3.84,3,6,1,4599.706625710594
4579,0.47,Premium,E,SI1,60.2,61.0,5.05,4.96,3.02,3,5,2,1025.137033911633
4580,0.32,Ideal,D,SI1,61.5,54.0,4.42,4.46,2.73,4,6,2,182.02192483807903
4581,1.24,Premium,J,VS2,61.4,59.0,6.91,6.83,4.22,3,0,3,6715.741277419715
4582,0.37,Ideal,G,VVS1,61.4,55.0,4.67,4.71,2.88,4,3,6,1756.3743490148363
4583,0.74,Premium,G,SI2,62.7,60.0,5.78,5.73,3.61,3,3,1,2234.4518789003814
4584,0.53,Ideal,H,VS1,61.6,57.0,5.18,5.24,3.21,4,2,4,1795.3220248809712
4585,0.54,Very Good,E,SI1,60.2,58.0,5.23,5.37,3.19,2,5,2,1485.081068237586
4586,0.71,Fair,J,VS2,64.4,56.0,5.64,5.6,3.62,0,0,3,1593.2526339494889
4587,0.32,Ideal,D,SI1,62.0,57.0,4.42,4.38,2.73,4,6,2,182.02192483807903
4588,0.32,Ideal,E,VS1,61.9,56.0,4.38,4.41,2.72,4,5,4,909.4163984671441
4589,0.91,Ideal,I,VS1,62.5,55.0,6.25,6.2,3.89,4,1,4,4814.569077918337
4590,0.46,Ideal,I,IF,62.2,55.0,4.94,4.97,3.08,4,1,7,2431.2206001217946
4591,0.3,Ideal,G,IF,62.1,54.0,4.3,4.33,2.68,4,3,7,1664.878450626591
4592,0.81,Ideal,F,VS2,61.9,55.0,6.0,5.95,3.7,4,4,3,4371.636146998055
4593,1.62,Ideal,G,VS2,61.7,54.0,7.57,7.58,4.68,4,3,3,11169.258768917412
4594,0.33,Good,H,VS2,63.8,55.0,4.4,4.44,2.82,1,2,3,-951.0715390165478
4595,1.7,Premium,E,SI1,61.8,58.0,7.62,7.52,4.68,3,5,2,11833.048544899664
4596,1.2,Premium,I,SI2,59.0,60.0,6.99,6.95,4.11,3,1,1,5636.870006685345
4597,0.58,Ideal,G,VVS2,61.9,57.0,5.36,5.33,3.31,4,3,5,3078.0390372716356
4598,1.7,Premium,G,SI2,62.2,59.0,7.68,7.6,4.75,3,3,1,10669.895009427624
4599,1.2,Ideal,I,VS1,62.1,57.0,6.84,6.8,4.23,4,1,4,7362.775856931774
4600,0.85,Ideal,D,SI1,61.9,56.0,6.03,6.09,3.75,4,6,2,4839.089486483326
4601,0.32,Good,E,SI1,63.1,56.0,4.36,4.39,2.76,1,5,2,-603.1816764498999
4602,1.16,Ideal,D,VS2,62.1,57.0,6.7,6.73,4.17,4,6,3,8086.623160595451
4603,0.5,Very Good,F,SI2,62.5,56.0,5.05,5.09,3.17,2,4,1,290.23325512324664
4604,0.52,Ideal,D,VS2,61.8,55.0,5.19,5.16,3.2,4,6,3,2462.9944069106223
4605,0.92,Good,E,SI1,63.7,57.0,6.11,6.14,3.9,1,5,2,4668.970280129626
4606,1.22,Very Good,J,SI1,58.8,61.0,6.94,7.0,4.1,2,0,2,5861.274021712703
4607,0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,4,0,2,1778.094779113082
4608,1.51,Very Good,H,SI2,60.2,59.0,7.33,7.43,4.44,2,2,1,8525.457343106113
4609,0.66,Ideal,D,SI1,62.7,55.0,5.56,5.61,3.5,4,6,2,3169.5747002331427
4610,1.7,Premium,F,VS1,60.6,58.0,7.71,7.68,4.66,3,4,4,12560.44301852873
4611,0.36,Premium,F,SI1,61.1,59.0,4.59,4.55,2.79,3,4,2,-261.20667759094977
4612,0.41,Ideal,F,IF,62.1,55.0,4.76,4.81,2.97,4,4,7,2951.2221621291737
4613,0.8,Very Good,F,VS2,62.3,57.0,5.91,5.94,3.69,2,4,3,3973.486226505078
4614,0.52,Premium,F,VS2,62.1,59.0,5.15,5.12,3.19,3,4,3,1668.289007376292
4615,0.5,Very Good,G,VS2,60.9,58.0,5.08,5.1,3.1,2,3,3,1017.6277287523135
4616,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,3,1,4,14237.171438429485
4617,0.74,Ideal,F,VVS2,61.5,54.0,5.84,5.86,3.6,4,4,5,4803.728745155846
4618,1.21,Premium,G,VS2,62.2,60.0,6.79,6.75,4.21,3,3,3,7411.481237979744
4619,1.6,Premium,D,SI2,61.9,58.0,7.54,7.49,4.65,3,6,1,10750.55057505338
4620,0.52,Ideal,F,VVS1,62.3,56.0,5.14,5.16,3.21,4,4,6,3394.1948576227205
4621,1.52,Premium,E,VS1,60.1,59.0,7.49,7.45,4.49,3,5,4,11298.579951017871
4622,0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,2,5,4,247.6588801451926
4623,1.0,Premium,I,SI2,62.5,56.0,6.38,6.3,3.96,3,1,1,3879.4860211588366
4624,2.06,Good,I,SI1,59.0,64.0,8.39,8.13,4.89,1,1,2,13406.92891977872
4625,0.81,Very Good,J,SI1,63.1,59.0,5.88,5.91,3.72,2,0,2,2258.6368513833604
4626,0.7,Very Good,E,SI1,63.3,58.0,5.63,5.57,3.55,2,5,2,2890.988256658793
4627,2.21,Ideal,H,SI2,61.9,56.0,8.4,8.36,5.19,4,2,1,14986.582013665544
4628,0.32,Ideal,H,VS2,62.2,57.0,4.38,4.36,2.72,4,2,3,-573.5196564678972
4629,0.7,Good,H,VVS2,61.4,64.0,5.73,5.61,3.48,1,2,5,3347.265827299563
4630,0.3,Very Good,G,VVS2,59.7,63.0,4.34,4.37,2.6,2,3,5,307.42073631787207
4631,0.52,Premium,F,SI1,61.1,59.0,5.21,5.17,3.17,3,4,2,1144.7005108302583
4632,1.57,Premium,G,SI1,59.5,58.0,7.56,7.61,4.51,3,3,2,10051.183915381427
4633,0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,3,1,4,-612.723239269516
4634,0.32,Ideal,G,VVS2,61.7,57.0,4.41,4.44,2.73,4,3,5,793.4398560871741
4635,0.32,Ideal,E,VS2,62.1,55.0,4.43,4.4,2.74,4,5,3,385.8279019211095
4636,1.07,Ideal,F,SI1,61.9,56.0,6.55,6.61,4.07,4,4,2,6132.646831636481
4637,1.51,Premium,H,VS2,62.3,59.0,7.28,7.32,4.55,3,2,3,9727.774696806506
4638,0.36,Ideal,G,SI1,61.4,55.0,4.61,4.64,2.84,4,3,2,-425.84883644562706
4639,0.5,Ideal,G,VVS2,61.4,57.0,5.1,5.13,3.14,4,3,5,2375.0854430610325
4640,1.03,Premium,E,VS2,61.2,59.0,6.53,6.47,3.98,3,5,3,6469.400689931892
4641,0.54,Ideal,H,VVS1,61.8,55.0,5.21,5.24,3.23,4,2,6,2930.3682172493664
4642,0.32,Premium,G,SI1,62.6,58.0,4.35,4.37,2.73,3,3,2,-932.4659941592545
4643,1.1,Premium,H,SI1,61.6,56.0,6.66,6.61,4.09,3,2,2,5601.54902993113
4644,0.71,Premium,D,SI1,61.3,58.0,5.75,5.73,3.52,3,6,2,3453.7803360064445
4645,0.7,Good,E,SI2,62.9,56.0,5.63,5.66,3.55,1,5,1,2212.2593995044317
4646,0.8,Good,H,SI2,58.4,61.0,6.02,6.06,3.53,1,2,1,2131.6038338786802
4647,0.73,Premium,D,VS2,59.8,58.0,5.89,5.85,3.51,3,6,3,4153.10723110513
4648,1.0,Good,E,VS2,63.7,56.0,6.37,6.34,4.05,1,5,3,5895.512370886265
4649,0.41,Ideal,F,VVS1,61.7,57.0,4.77,4.8,2.95,4,4,6,2427.63366558314
